ticket_id,received_at,marca,canal,customer_id,mensagem
1190,2026-04-25T08:04:00,BeFly,email,34,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto."
1191,2026-03-10T08:52:00,BeFly,whatsapp,338,Vocês ainda mantêm parceria com a Smiles? Quero usar pontos pra Madrid.
1192,2026-03-20T16:30:00,Belvitur,email,60,Vocês operam viagens corporativas com NDC da Latam? Estamos avaliando trocar de TMC.
1193,2026-06-08T13:27:00,Belvitur,chat_site,156,"Quero comprar pacote Cancun all inclusive saindo de POA, sou Diamond. Que tarifa eu tenho disponível?"
1194,2026-03-18T16:32:00,Flytour,whatsapp,472,URGENTE: cheguei no aeroporto e o voo está cancelado. Ninguém me atende no balcão. Voo BF1234 GIG→GRU. O que eu faço??
1195,2026-06-12T22:53:00,Vai Voando,whatsapp,240,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto."
1196,2026-04-23T05:36:00,BeFly,whatsapp,121,"Tô vendo no site valores diferentes pra mesmo voo dependendo do horário. Tem alguma forma de garantir o melhor preço? Já mandei essa mensagem 2 vezes, ninguém respondeu."
1197,2026-05-26T10:45:00,Queensberry,whatsapp,236,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação. Já mandei essa mensagem 2 vezes, ninguém respondeu."
1198,2026-04-16T15:19:00,Instaviagem,email,245,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor?"
1199,2026-04-08T02:27:00,BeFly,whatsapp,342,Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018.
1200,2026-05-20T07:06:00,Belvitur,whatsapp,332,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto. Aguardo retorno, obrigado!"
1201,2026-02-13T08:14:00,Flytour,chat_site,382,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k."
1202,2026-04-21T05:56:00,Belvitur,email,73,Voo BF5500 hoje cedo: o piloto fez pouso de emergência em Brasília. Estamos sentados há 3h no aeroporto sem informação. Por favor avisem nossas famílias e nos digam o que fazer.
1203,2026-01-19T09:13:00,BeFly,email,198,Posso usar pontos da Gol pra pagar pacote BeFly?
1204,2026-02-01T20:29:00,Belvitur,instagram_dm,148,"Quero alterar a refeição especial do meu voo pra vegana. BF9988, embarque dia 03/08. Cliente desde 2019, espero atendimento à altura."
1205,2026-05-25T22:09:00,BeFly Travel,instagram_dm,84,"Posso parcelar minha viagem em 12x sem juros se eu fechar hoje? Estou muito chateado, espero solução."
1206,2026-05-05T01:52:00,Vai Voando,whatsapp,169,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto. Já mandei essa mensagem 2 vezes, ninguém respondeu."
1207,2026-06-19T09:54:00,BeFly Travel,telefone,298,Bom dia. Preciso de um relatório consolidado dos gastos com viagens corporativas da nossa empresa (Tech XYZ) do último trimestre. Pode ser por e-mail. Por favor responder no whatsapp 11 9XXXX-XXXX.
1208,2026-03-25T15:50:00,BeFly Conecta,whatsapp,421,Comprei seguro viagem mas perdi o número da apólice. Pode me reenviar? Email cadastrado: maria.silva@empresa.com.br
1209,2026-05-28T12:33:00,BeFly Travel,chat_site,28,Comprei seguro viagem mas perdi o número da apólice. Pode me reenviar? Email cadastrado: maria.silva@empresa.com.br Por favor responder no whatsapp 11 9XXXX-XXXX.
1210,2026-05-21T17:57:00,BeFly Travel,email,414,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44. Por favor responder no whatsapp 11 9XXXX-XXXX."
1211,2026-01-24T13:19:00,Vai Voando,whatsapp,350,"Cliente da agência Vai Voando aqui, preciso de uma cotação para 30 colaboradores irem pra uma convenção em Foz em novembro. Inclui transfer, hotel 4 estrelas, e jantar de gala. Posso mandar a planilha?"
1212,2026-06-04T12:37:00,Flytour,email,413,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028."
1213,2026-02-03T09:32:00,BeFly,chat_site,456,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44."
1214,2026-05-03T13:14:00,Vai Voando,whatsapp,157,"Pacote família p/ Disney em outubro, 5 pessoas (eu, esposa, 3 crianças de 5, 8 e 14 anos). Queria hotel da Disney mesmo. Quanto fica? Saída de BH. Aguardo retorno, obrigado!"
1215,2026-01-18T20:53:00,Flytour,instagram_dm,348,"Posso usar pontos da Gol pra pagar pacote BeFly? Estou muito chateado, espero solução."
1216,2026-04-09T08:58:00,BeFly,whatsapp,179,"Pré aprovado um pacote pra Maldivas, 7 noites, all inclusive, lua de mel. Casal 30s, saindo SP. Limite 60k total. Datas: out/nov 2026."
1217,2026-01-30T11:11:00,BeFly,instagram_dm,4,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028."
1218,2026-03-15T01:00:00,BeFly,whatsapp,340,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias."
1219,2026-03-16T11:47:00,BeFly Conecta,whatsapp,204,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo."
1220,2026-05-24T13:49:00,BeFly Travel,whatsapp,233,"Oi, comprei seguro viagem pra Europa e estou doente em Roma. Como aciono o atendimento médico? Já mandei essa mensagem 2 vezes, ninguém respondeu."
1221,2026-06-09T14:08:00,BeFly Travel,whatsapp,145,Quero comprar miles pra completar resgate. Como faço? Por favor responder no whatsapp 11 9XXXX-XXXX.
1222,2026-02-08T23:38:00,BeFly Travel,email,97,"Vocês têm pacote feito pra advogados (curso de pós em Boston, agosto)? Preciso de hospedagem perto de Harvard."
1223,2026-02-25T06:49:00,BeFly Travel,instagram_dm,481,Tem mais detalhes do pacote 'Caminhos além do imaginável' de vocês? Vi no Instagram.
1224,2026-04-14T04:30:00,BeFly Travel,email,254,Comprei seguro viagem mas perdi o número da apólice. Pode me reenviar? Email cadastrado: maria.silva@empresa.com.br
1225,2026-04-02T09:11:00,Flytour,email,262,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44. Por favor responder no whatsapp 11 9XXXX-XXXX."
1226,2026-03-29T14:20:00,Vai Voando,chat_site,494,"Cancelaram nosso voo de volta de Maceió. Estamos com 2 crianças pequenas e mais R$ 0 no cartão. O que vocês fazem? Aguardo retorno, obrigado!"
1227,2026-04-12T09:58:00,BeFly Conecta,telefone,473,"Oi, comprei seguro viagem pra Europa e estou doente em Roma. Como aciono o atendimento médico? Aguardo retorno, obrigado!"
1228,2026-02-26T00:24:00,BeFly Travel,whatsapp,167,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028."
1229,2026-02-22T09:08:00,Vai Voando,chat_site,475,Promo de Black Friday pra Disney funciona pra viagem em 2027 ou só esse ano?
1230,2026-04-24T02:07:00,BeFly,instagram_dm,328,Vocês têm seguro viagem que cobre esportes radicais? Vou pra NZ fazer bungee jump.
1231,2026-03-17T05:56:00,Flytour,telefone,141,"Sou da imprensa, gostaria de uma entrevista com o CEO sobre os planos da BeFly após a aquisição da Queensberry."
1232,2026-03-10T02:59:00,Vai Voando,chat_site,219,Quero comprar miles pra completar resgate. Como faço?
1233,2026-05-13T14:36:00,BeFly,chat_site,375,"Tem voucher de R$ 500 que vocês me deram em jul/2025 que ainda não usei. Validade era 12 meses, expira semana que vem. Posso usar pra qualquer destino? Cliente desde 2019, espero atendimento à altura."
1234,2026-02-26T11:08:00,BeFly Travel,email,296,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias. Por favor responder no whatsapp 11 9XXXX-XXXX."
1235,2026-03-24T17:12:00,BeFly Conecta,whatsapp,56,"Quero migrar minha conta de Silver pra Gold, quantos voos faltam?"
1236,2026-01-21T21:51:00,BeFly Conecta,email,480,"Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99. Já mandei essa mensagem 2 vezes, ninguém respondeu."
1237,2026-04-14T20:01:00,BeFly Travel,whatsapp,481,"Minha esposa precisa de cadeira de rodas no aeroporto. Como solicitamos? Voo BF4499 GRU→FOR, próxima sexta."
1238,2026-04-09T19:19:00,Queensberry,whatsapp,198,Tem mais detalhes do pacote 'Caminhos além do imaginável' de vocês? Vi no Instagram.
1239,2026-05-14T03:13:00,BeFly Travel,presencial,289,"Cliente da agência Vai Voando aqui, preciso de uma cotação para 30 colaboradores irem pra uma convenção em Foz em novembro. Inclui transfer, hotel 4 estrelas, e jantar de gala. Posso mandar a planilha?"
1240,2026-05-29T00:58:00,BeFly,whatsapp,401,"Sou da imprensa, gostaria de uma entrevista com o CEO sobre os planos da BeFly após a aquisição da Queensberry. Aguardo retorno, obrigado!"
1241,2026-02-13T00:47:00,BeFly Travel,whatsapp,461,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias."
1242,2026-01-14T23:24:00,BeFly,whatsapp,342,Quero comprar miles pra completar resgate. Como faço?
1243,2026-03-11T05:46:00,BeFly,email,383,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k."
1244,2026-04-11T17:31:00,BeFly Travel,email,64,Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018. Por favor responder no whatsapp 11 9XXXX-XXXX.
1245,2026-01-07T05:20:00,Vai Voando,email,373,"URGENTE: cheguei no aeroporto e o voo está cancelado. Ninguém me atende no balcão. Voo BF1234 GIG→GRU. O que eu faço?? Estou muito chateado, espero solução."
1246,2026-02-18T14:30:00,BeFly,whatsapp,418,"Olá! Queria fazer uma viagem solo pra Chile pra esquiar em julho, primeira vez fora do Brasil. Tô meio perdido, vocês ajudam com seguro, hospedagem, transfer? Budget ~12k. Por favor responder no whatsapp 11 9XXXX-XXXX."
1247,2026-05-11T06:01:00,Vai Voando,telefone,69,"Tem voucher de R$ 500 que vocês me deram em jul/2025 que ainda não usei. Validade era 12 meses, expira semana que vem. Posso usar pra qualquer destino?"
1248,2026-05-28T18:35:00,BeFly Travel,email,98,"Oi! Quero programa pra solteiros em julho, algum destino bom pra conhecer gente nova. 28 anos, profissional. Budget ~10k."
1249,2026-05-03T08:47:00,BeFly,whatsapp,415,Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018.
1250,2026-03-11T21:07:00,BeFly,chat_site,7,Vocês operam viagens corporativas com NDC da Latam? Estamos avaliando trocar de TMC.
1251,2026-06-08T02:53:00,BeFly Travel,email,191,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto."
1252,2026-04-15T06:12:00,Flytour,whatsapp,371,Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018.
1253,2026-04-15T07:35:00,BeFly Travel,telefone,472,"Tem mais detalhes do pacote 'Caminhos além do imaginável' de vocês? Vi no Instagram. Cliente desde 2019, espero atendimento à altura."
1254,2026-04-15T17:35:00,Vai Voando,whatsapp,280,"Tô vendo no site valores diferentes pra mesmo voo dependendo do horário. Tem alguma forma de garantir o melhor preço? Aguardo retorno, obrigado!"
1255,2026-04-01T15:15:00,BeFly,telefone,282,"BeFly Conecta funciona com integração SAP Concur? Pergunto pra trazer pra nossa companhia. Estou muito chateado, espero solução."
1256,2026-03-31T01:55:00,Queensberry,email,456,"Oi! Quero programa pra solteiros em julho, algum destino bom pra conhecer gente nova. 28 anos, profissional. Budget ~10k."
1257,2026-05-07T13:14:00,BeFly,telefone,392,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k. Aguardo retorno, obrigado!"
1258,2026-03-22T16:29:00,Belvitur,email,434,"Oi! Sou viajante Diamond, 12 anos de casa. Tô bem incomodada porque na minha última viagem fiquei mais de 6h num aeroporto e ninguém me ofereceu lounge nem reacomodação. Espero solução à altura do meu tier."
1259,2026-04-19T20:05:00,BeFly,chat_site,160,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k. Cliente desde 2019, espero atendimento à altura."
1260,2026-02-24T00:41:00,BeFly Travel,telefone,296,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028. Aguardo retorno, obrigado!"
1261,2026-01-22T06:09:00,BeFly Travel,email,494,"Pacote família p/ Disney em outubro, 5 pessoas (eu, esposa, 3 crianças de 5, 8 e 14 anos). Queria hotel da Disney mesmo. Quanto fica? Saída de BH. Estou muito chateado, espero solução."
1262,2026-03-17T06:31:00,BeFly,chat_site,481,"Vocês operam viagens corporativas com NDC da Latam? Estamos avaliando trocar de TMC. Já mandei essa mensagem 2 vezes, ninguém respondeu."
1263,2026-05-04T13:02:00,Flytour,email,131,"Vocês têm pacote feito pra advogados (curso de pós em Boston, agosto)? Preciso de hospedagem perto de Harvard."
1264,2026-05-13T15:50:00,BeFly,whatsapp,165,"Quero migrar minha conta de Silver pra Gold, quantos voos faltam?"
1265,2026-02-17T20:53:00,Vai Voando,whatsapp,428,"Posso usar pontos da Gol pra pagar pacote BeFly? Cliente desde 2019, espero atendimento à altura."
1266,2026-04-04T08:48:00,Vai Voando,whatsapp,109,"Tô em Tóquio, perdi o passaporte. O seguro de vocês ajuda? Aguardo retorno, obrigado!"
1267,2026-03-04T07:26:00,BeFly,whatsapp,129,"Posso parcelar minha viagem em 12x sem juros se eu fechar hoje? Estou muito chateado, espero solução."
1268,2026-03-23T05:23:00,BeFly Travel,whatsapp,265,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias."
1269,2026-01-08T17:39:00,BeFly Travel,chat_site,406,Posso usar pontos da Gol pra pagar pacote BeFly?
1270,2026-03-28T13:44:00,BeFly Travel,chat_site,126,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44."
1271,2026-01-18T22:55:00,BeFly,whatsapp,127,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44."
1272,2026-02-13T08:42:00,BeFly,telefone,254,"URGENTE: cheguei no aeroporto e o voo está cancelado. Ninguém me atende no balcão. Voo BF1234 GIG→GRU. O que eu faço?? Já mandei essa mensagem 2 vezes, ninguém respondeu."
1273,2026-03-09T23:42:00,Flytour,whatsapp,321,"Quero alterar a refeição especial do meu voo pra vegana. BF9988, embarque dia 03/08."
1274,2026-03-28T16:27:00,BeFly,telefone,22,Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99.
1275,2026-03-30T08:45:00,BeFly,email,90,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias. Aguardo retorno, obrigado!"
1276,2026-01-28T01:16:00,Vai Voando,whatsapp,112,"Tem mais detalhes do pacote 'Caminhos além do imaginável' de vocês? Vi no Instagram. Já mandei essa mensagem 2 vezes, ninguém respondeu."
1277,2026-03-27T14:28:00,BeFly,email,403,Vocês têm seguro viagem que cobre esportes radicais? Vou pra NZ fazer bungee jump.
1278,2026-01-04T15:15:00,Instaviagem,chat_site,103,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028. Estou muito chateado, espero solução."
1279,2026-01-22T08:48:00,Flytour,email,495,Minha bagagem sumiu no voo BF7700 ontem. Cheguei em Recife e a mala não veio. Já fui no balcão e abri o RIR mas precisava de ajuda pra rastrear.
1280,2026-03-03T08:26:00,Instaviagem,whatsapp,402,"Aniversário de 40 anos da minha mãe, surpresa, em Buenos Aires. 2 noites, 4 adultos. Hotel central, jantar de gala. Budget total 18k. Aguardo retorno, obrigado!"
1281,2026-02-27T18:44:00,BeFly Travel,whatsapp,54,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor?"
1282,2026-02-24T01:55:00,Instaviagem,whatsapp,412,"Tem voucher de R$ 500 que vocês me deram em jul/2025 que ainda não usei. Validade era 12 meses, expira semana que vem. Posso usar pra qualquer destino?"
1283,2026-05-28T21:13:00,BeFly Travel,chat_site,426,"Pré aprovado um pacote pra Maldivas, 7 noites, all inclusive, lua de mel. Casal 30s, saindo SP. Limite 60k total. Datas: out/nov 2026."
1284,2026-01-15T09:57:00,BeFly,whatsapp,298,"Bom dia, gostaria de remarcar a minha passagem do dia 15/07 para o dia 22/07, mesmo voo se possível. Localizador BF89X12. Por favor responder no whatsapp 11 9XXXX-XXXX."
1285,2026-05-02T20:10:00,BeFly,telefone,373,"Cancelaram nosso voo de volta de Maceió. Estamos com 2 crianças pequenas e mais R$ 0 no cartão. O que vocês fazem? Aguardo retorno, obrigado!"
1286,2026-01-03T21:00:00,BeFly Conecta,email,482,URGENTE: cheguei no aeroporto e o voo está cancelado. Ninguém me atende no balcão. Voo BF1234 GIG→GRU. O que eu faço??
1287,2026-02-16T01:55:00,BeFly,whatsapp,473,"Oi! Quero programa pra solteiros em julho, algum destino bom pra conhecer gente nova. 28 anos, profissional. Budget ~10k."
1288,2026-02-19T07:23:00,BeFly,presencial,379,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação. Aguardo retorno, obrigado!"
1289,2026-06-13T10:10:00,BeFly Conecta,telefone,139,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k. Aguardo retorno, obrigado!"
1290,2026-03-07T20:59:00,Instaviagem,whatsapp,215,"Oi! Sou viajante Diamond, 12 anos de casa. Tô bem incomodada porque na minha última viagem fiquei mais de 6h num aeroporto e ninguém me ofereceu lounge nem reacomodação. Espero solução à altura do meu tier."
1291,2026-04-01T17:32:00,Instaviagem,chat_site,375,"BeFly Conecta funciona com integração SAP Concur? Pergunto pra trazer pra nossa companhia. Aguardo retorno, obrigado!"
1292,2026-01-25T18:20:00,BeFly Travel,email,75,URGENTE: cheguei no aeroporto e o voo está cancelado. Ninguém me atende no balcão. Voo BF1234 GIG→GRU. O que eu faço??
1293,2026-05-27T00:07:00,Vai Voando,email,477,Posso usar pontos da Gol pra pagar pacote BeFly?
1294,2026-02-13T13:05:00,BeFly,instagram_dm,187,"Minha esposa precisa de cadeira de rodas no aeroporto. Como solicitamos? Voo BF4499 GRU→FOR, próxima sexta. Aguardo retorno, obrigado!"
1295,2026-04-08T08:52:00,BeFly Conecta,presencial,111,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação. Já mandei essa mensagem 2 vezes, ninguém respondeu."
1296,2026-02-12T02:41:00,BeFly Travel,whatsapp,215,"Oi! Sou viajante Diamond, 12 anos de casa. Tô bem incomodada porque na minha última viagem fiquei mais de 6h num aeroporto e ninguém me ofereceu lounge nem reacomodação. Espero solução à altura do meu tier. Estou muito chateado, espero solução."
1297,2026-03-30T04:11:00,Vai Voando,telefone,449,"Oi, sou agente de uma franquia BeFly Travel em POA. Pode me ajudar com a comissão sobre o booking BF55-2026? Cliente desde 2019, espero atendimento à altura."
1298,2026-02-24T21:48:00,Belvitur,email,74,"Quero comprar pacote Cancun all inclusive saindo de POA, sou Diamond. Que tarifa eu tenho disponível? Cliente desde 2019, espero atendimento à altura."
1299,2026-03-26T10:12:00,Belvitur,whatsapp,177,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor?"
1300,2026-05-27T11:09:00,BeFly Travel,chat_site,375,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor?"
1301,2026-01-22T08:31:00,Flytour,telefone,332,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k."
1302,2026-04-04T22:13:00,BeFly Conecta,whatsapp,351,"Voo BF2200 atrasou 4 horas ontem (GRU→REC), perdi conexão pra Fernando de Noronha. Companhia paga reacomodação?"
1303,2026-04-18T04:26:00,BeFly,email,216,"Tô em Tóquio, perdi o passaporte. O seguro de vocês ajuda? Estou muito chateado, espero solução."
1304,2026-03-19T12:36:00,BeFly Conecta,whatsapp,123,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação. Estou muito chateado, espero solução."
1305,2026-04-05T04:11:00,BeFly Travel,email,191,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor?"
1306,2026-01-17T10:40:00,BeFly Travel,whatsapp,59,Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018.
1307,2026-02-01T20:34:00,BeFly Conecta,whatsapp,123,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028."
1308,2026-05-10T04:58:00,BeFly,email,166,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação. Aguardo retorno, obrigado!"
1309,2026-02-12T19:34:00,Belvitur,whatsapp,131,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo."
1310,2026-06-14T10:06:00,BeFly Travel,whatsapp,120,BeFly Conecta funciona com integração SAP Concur? Pergunto pra trazer pra nossa companhia.
1311,2026-06-07T04:49:00,Belvitur,whatsapp,179,"Oi, sou agente de uma franquia BeFly Travel em POA. Pode me ajudar com a comissão sobre o booking BF55-2026?"
1312,2026-05-09T09:36:00,Flytour,email,75,Vocês têm seguro viagem que cobre esportes radicais? Vou pra NZ fazer bungee jump.
1313,2026-02-09T06:33:00,BeFly,chat_site,341,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo."
1314,2026-06-12T07:21:00,Instaviagem,telefone,67,Vocês têm seguro viagem que cobre esportes radicais? Vou pra NZ fazer bungee jump.
1315,2026-01-02T10:19:00,BeFly Travel,whatsapp,476,Vocês operam viagens corporativas com NDC da Latam? Estamos avaliando trocar de TMC.
1316,2026-01-23T03:53:00,BeFly Conecta,email,112,Voo BF5500 hoje cedo: o piloto fez pouso de emergência em Brasília. Estamos sentados há 3h no aeroporto sem informação. Por favor avisem nossas famílias e nos digam o que fazer.
1317,2026-01-17T10:28:00,BeFly Travel,chat_site,94,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação."
1318,2026-03-02T04:36:00,Instaviagem,telefone,34,"Quero comprar pacote Cancun all inclusive saindo de POA, sou Diamond. Que tarifa eu tenho disponível?"
1319,2026-01-04T10:41:00,BeFly,email,320,"Cliente da agência Vai Voando aqui, preciso de uma cotação para 30 colaboradores irem pra uma convenção em Foz em novembro. Inclui transfer, hotel 4 estrelas, e jantar de gala. Posso mandar a planilha?"
1320,2026-03-04T08:44:00,Belvitur,email,165,"Oi, sou agente de uma franquia BeFly Travel em POA. Pode me ajudar com a comissão sobre o booking BF55-2026?"
1321,2026-04-08T12:58:00,BeFly Conecta,chat_site,264,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor? Estou muito chateado, espero solução."
1322,2026-05-05T11:42:00,BeFly,telefone,80,"Olá! Queria fazer uma viagem solo pra Chile pra esquiar em julho, primeira vez fora do Brasil. Tô meio perdido, vocês ajudam com seguro, hospedagem, transfer? Budget ~12k. Já mandei essa mensagem 2 vezes, ninguém respondeu."
1323,2026-02-08T17:17:00,Vai Voando,whatsapp,99,"Vocês têm pacote feito pra advogados (curso de pós em Boston, agosto)? Preciso de hospedagem perto de Harvard. Cliente desde 2019, espero atendimento à altura."
1324,2026-05-13T00:20:00,BeFly Travel,whatsapp,389,Promo de Black Friday pra Disney funciona pra viagem em 2027 ou só esse ano? Por favor responder no whatsapp 11 9XXXX-XXXX.
1325,2026-03-28T11:41:00,Queensberry,whatsapp,187,Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018.
1326,2026-06-17T17:06:00,BeFly Conecta,whatsapp,470,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo."
1327,2026-03-11T10:02:00,Queensberry,chat_site,66,"Voo BF2200 atrasou 4 horas ontem (GRU→REC), perdi conexão pra Fernando de Noronha. Companhia paga reacomodação? Por favor responder no whatsapp 11 9XXXX-XXXX."
1328,2026-05-30T01:54:00,BeFly Travel,email,106,Posso parcelar minha viagem em 12x sem juros se eu fechar hoje?
1329,2026-05-05T01:33:00,Belvitur,whatsapp,345,"Oi! Sou viajante Diamond, 12 anos de casa. Tô bem incomodada porque na minha última viagem fiquei mais de 6h num aeroporto e ninguém me ofereceu lounge nem reacomodação. Espero solução à altura do meu tier. Estou muito chateado, espero solução."
